"code","display_name","brands","countries","categories","ingredients_text","nova_group","nutriscore_grade","ecoscore_grade","energy_kcal_100g","sugars_100g","salt_100g","game_ready","review_status","review_notes","source_dataset","selection_rationale"
"5025125000129","Jasons Sourdough","Jasons","United Kingdom, United States, en:ireland","Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Breads,Sourdough breads,Sourdough sliced breads","Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Water, Wholemeal Spelt (Wheat) Flour, Sprouted Spelt (Wheat) Grains (5%), Rye Flour, Salt, Fermented Wheat Flour.","3","b","a","233.0","2.6","0.855","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"3046920028721","Bitter Extra Kraftig","Lindt,Lindt&Sprüngli","Australia,Austria,Belgium,Bulgaria,France,Germany,Italy,Lebanon,Morocco,Romania,Spain,Switzerland,Thailand,United Kingdom","Snacks,Sweet snacks,Cocoa and its products,Chocolates,Dark chocolates,Dark chocolate bar with more than 70% cocoa","Kakaomasse, fettarmes Kakaopulver, Kakaobutter . Kann Schalenfrüchte, Milch und Soja enthalten.","3","e","e","573.0","1.0","0.7","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"0855140002175","Ancient Grain Granola","Purely Elizabeth","Panama,United States, World","Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Mueslis","Organic Certified Gluten-Free Oats, Organic Coconut Sugar, Organic Coconut Oil, Organic Sunflower Seeds, Organic Puffed Amaranth, Organic Quinoa Flakes, Organic Chia Seeds, Organic Cinnamon, Sea Salt.","3","e","b","433.0","20.0","3.48","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"8715700407760","Tomato Ketchup BIO","Heinz","Belgium,France,Germany,Romania,Spain,Switzerland,United Kingdom,United States","Condiments,Sauces,Tomato sauces,Ketchup","Tomates (180 g pour 100 g de Ketchup), sucre, vinaigre, sel, épices (contient céleri), poudre d'oignon, poudre d'ail,","3","d","a-plus","112.0","24.8","1.7","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"0044000051693","original made with sea salt","triscuit","France,United States, World","snacks, salty-snacks, appetizers, da:crackers","WHOLE GRAIN WHEAT, CANOLA OIL, SEA SALT. CONTAINS: WHEAT","3","unknown","b","429.0","","1.52","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"5011157120706","Wholegrain Basmati & Quinoa Rice","Tilda","France, New Zealand, en:united-kingdom","Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Seeds, Cereals and their products, Cereal grains, Rices, Aromatic rices, Indica rices, Long grain rices, Basmati rices, en:brown-rices","Natural Brown Basmati Rice - Steamed (90%), Natural Yellow and Red Quinoa - Steamed (7%), Sunflower Oil, Vegetable Stock Powder (Rice Flour, Salt, Onions, Parsnips, Carrots, Olive Oil, Turmeric, Parsley), Salt. handling","3","c","f","132.0","0.32","0.276","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"5021185201223","Geeta's Mango Chutney imp","Geeta’s Foods Ltd","France, United States, en:united-kingdom","Mango chutneys","Mangoes (56%), Sugar, salt, Acidity Regulator : Acetic Acid, Whole Baby Garlic Cloves, Cumin Seeds, Mixed Spices, Fenugreek Seeds, Nigella Seeds, Black Peppercorns, cardamom pods, Whole clove, herb.","3","e","unknown","255.0","57.0","2.0","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"0612322000202","Fruit & Seed Oatcakes","Nairn's","France,United Kingdom,United States,en:united-kingdom","Snacks, Sweet snacks, Biscuits and cakes, Biscuits and crackers, Biscuits, en:appetizers","Wholegrain _Oats_ (68%), Currants (12%) (Currants, Sunflower Oil), Brown Sugar, Sustainable Palm Fruit Oil, Brown Flaxseeds (6%), Raising Agent: Sodium Bicarbonate, Sea Salt.","3","c","c","440.0","16.0","0.516","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"00414234","Tortilla chips","Trader Giotto's","France,United Kingdom,United States","Snacks,Salty snacks,Appetizers,Chips and fries,Crisps,Corn chips,Apéritif,Chips-de-maïs,Snacks-salés","Maize Flour Vegetable Oil (Sunflower/Rapeseed)","3","c","a-plus","481.0","1.4","0.75","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"3046920029759","Excellence Noir Prodigieux 90% Cacao","Lindt","Algérie,Autriche,Belgique,Bulgarie,Canada,République tchèque,Finlande,France,Polynésie française,Allemagne,Irlande,Italie,Maurice,Maroc,Pays-Bas,Norvège,La Réunion,Roumanie,Singapour,Espagne,Suède,Suisse,Tunisie,Royaume-Uni","Snacks,Snacks sucrés,Cacao et dérivés,Chocolats,Chocolats noirs,Chocolats noirs en tablette,Chocolats noirs extra fin","Pâte de cacao, beurre de cacao, cacao maigre, sucre, vanille.","3","e","e","592.0","7.0","0.03","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"6921180820025","Pearl River Bridge Soy Sauce","Pearl River Bridge, guandong pro bio tech","France, Germany, New Zealand, en:united-kingdom","Condiments, Sauces, Soy sauces, fr:Sauces au soja salées, Groceries","Water, Soybeans 29%, Salt, Wheat flour, Preservative: E202","3","e","a","38.0","1.9","17.21","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"5391528181070","The Pumpkin & Spinach","Strong Roots","Australia,Ireland,United Kingdom","Vegan Burger","long grain brown rice 24% (water, rice), pumpkin 17%, spinach 17%, quinoa crumb 12% (rice flour, gram flour, puffed quinoa, maize starch, salt), gluten free coating (potato starch, maize starch, maize flour), water, rapeseed oil, dehydrated potato, cornflour, onions (onions, rapeseed oil), garlic, salt, vegetable bouillon (sea salt, potato starch, rice flour, yeast extract, onion powder,  garlic powder, herbs, spices, spice extract), garlic powder, curry powder,","3","c","unknown","209.0","0.9","0.79","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"0030000169018","Lightly Salted Rice Cakes","Quaker","United States","Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Puffed cereal cakes,Puffed rice cakes,Rice-cakes","Whole grain brown rice, salt","3","b","d","389.0","0.0","0.417","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"4067796002003","Haferdrink Natur","DmBio","Germany, United States, en:romania","Getränke und Getränkezubereitungen, Pflanzliche Lebensmittel und Getränke, Getränke, Pflanzliche Lebensmittel, Getreide und Kartoffeln, en:Dairy substitutes, Getreideprodukte, Milchersatz, Pflanzliche Getränke, Pflanzenmilch, Getreidemilch, Hafermilch","Wasser, 11%Vollkornhafer, Sonnenblumenöl, Meersalz","3","d","c","40.0","5.2","0.13","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"5018374285577","Italian Original Breadsticks","Tesco","France,Singapore,United Kingdom","Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads, Breadsticks","_Wheat_ Flour, Olive Oil 7%, Yeast, _Barley_ Malt Extract, Salt.","3","d","a","414.0","2.8","1.8","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"8005110172106","Polpa","Mutti","France, Germany, Italy, en:australia","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Conserves, Condiments, Légumes et dérivés, Aliments à base de plantes en conserve, Surgelés, Légumes, Légumes en conserve, Sauces, Tomates et dérivés, Sauces tomate, Tomates, Tomates en conserve, en:Groceries","Tomate 99,8%, sel -","3","a","a-plus","26.0","2.8","0.295","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"3270190174349","Ravioli vegetariens","Carrefour BIO, Carrefour","France,United States","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Conserves, Céréales et pommes de terre, Céréales et dérivés, Plats préparés, Plats à base de pâtes, Pâtes farcies, Pates farcies aux légumes, Ravioli, Plats préparés en conserve, Raviolis aux légumes, Ravioli en conserve, Raviolis aux légumes en conserve","Eau, ravioli* 21,5% (semoule de _blé_ dur*, eau, chapelure* (farine de _blé_*, sel), oignons*, _œufs_*, huile de tournesol*, persil*, sel, épices* [cannelle*, poivre noir*, muscade*, girofle*], poivre*, ail*), concentré de tomates* 11%, huile de tournesol*, sucre roux*, oignons*, sel de mer, carottes*, basilic*, _céleri_*, romarin*, persil*, ail*, thym*, marjolaine*, sarriette*, paprika*, poivre*, jus de citron concentré*.
*Biologique
Peut contenir des traces de lait, soja, fruits à coque, poissons et crustacés.","3","c","a","86.0","3.7","0.83","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"5052675000224","Classic Butter Chicken Kit","The Spice Tailor","Australia,France,New Zealand,United Kingdom","Condiments, Sauces, Tomato sauces, en:butter-chicken","water, tomato paste (20%), onion (17%), cream (milk), cashew nuts, butter (4%), ginger, garlic, spices (2%), salt, sugar, sunflower oil,","3","d","a","141.0","6.0","1.31","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"0747479000413","MARINARA","RAO'S HOMEMADE","United States, Germany, World","Condiments, Sauces, Pasta sauces, Tomato sauces, Groceries","Italian Whole Peeled Tomatoes, Olive Oil, Onions, Salt, Garlic, Basil, Black Pepper, Oregano.","3","c","b","80.0","3.2","0.84","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"0884912004710","THE ORIGINAL grape-nuts CEREAL","Post","Panama,United States, World","Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals","whole grain wheat flour, malted barley flour, salt, dried yeast, vitamins and minerals: reduced iron, niacinamide, zinc oxide (source of zinc), vitamin b6, thiamin mononitrate (vitamin b1), folic acid.","3","c","e","345.0","8.62","1.16","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"8902080000227","Sting Energy","Sting","India","Beverages, Energy drinks, Energy drink with sugar","CARBONATED WATER, SUGAR, ACIDITY REGULATORS (330, 331), SEQUESTERANTS (452(1), 385),TAURINE, CAFFEINE (0.03%), PRESERVATIVES (211, 202), SWEETENERS (955, 950), INOSITOL, VITAMINS PREMIX. CONTAINS PERMITTED SYNTHETIC FOOD COLOUR (129) AND ADDED FLAVOUR (NATURAL AND NATURE IDENTICAL FLAVOURING SUBSTANCES)","4","e","not-applicable","28.0","6.8","0.1025","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","India-listed product; verify familiarity and classification"
"8901058000290","maggi","Nestle","India","Plant-based foods and beverages,Plant-based foods,Dried products,Pastas,Dried products to be rehydrated,Noodles,Instant noodles,Instant Noodles with Seasoning","NOODLES: Refined wheat flour (Maida), Palm oil, lodized salt, Wheat gluten, Thickeners (508 & 412). Acidity regulators (501(i) & 500(i)) and Humectant (451(i)). MASALA TASTEMAKER®: Mixed spices (25.6%) (Onion powder, Coriander powder, Turmeric powder, Red chilli powder, Garlic powder, Cumin powder, Aniseed powder, Ginger powder, Fenugreek powder, Black pepper powder, Clove powder, Green cardamom powder & Nutmeg powder), Refined wheat flour (Maida), Hydrolysed groundnut protein, Sugar, Palm oil, Starch, lodized salt, Thickener (508), Flavour enhancer (635), Toasted onion flakes, Acidity regulator (330). Colour (150d), Mineral and Wheat gluten. Allergen Note: Contains Wheat & Nut. May contain Milk, Mustard, Oats And Soy.","4","e","c","384.0","1.86","2.57","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","India-listed product; verify familiarity and classification"
"09141209","Bourn Vita 500Gram Pauch","Lu","India, Romania, United Kingdom, United States, en:bulgaria","Snacks, Sweet snacks, Confectioneries, Biscuits and cakes, Candies, Pastries, Waffles","glucose syrup, bulking agent (polydextrose), starch, humectant (sorbitol syrup), gelatine, sugar, acids (malic acid, acetic acid), concentrated fruit juices' (1 %) (apple, lime, orange, lemon, strawberry, blackcurrant, raspberry), colours (anthocyanins, vegetable carbon, paprika extract, lutein, curcumin), coconut oil, flavourings, glazing agent (carnauba wa 'equivalent to 6.9% fruit juice.","4","c","d","284.0","35.2","0.0424","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","India-listed product; verify familiarity and classification"
"5999884034469","HELL","Hell","Bulgaria,Grecia,India,Marruecos,Rumania,España,Túnez","Bebidas y preparaciones de bebidas,Bebidas,Bebidas energéticas,en:Energy drink with sugar,Bebidas azucaradas","(BA) Bezalkohoho pazano piće se froidorid), Vitamin B2 (riboflavin) pide sa okusom om tuttifrutti, as kofeinom i sa dodanim vitaminima, Pasterizirano. Sastojci: vode, Seter, kiselina munaka tamin B3 (nikothamid), pantotenska kiselina vitamin B5 (kalcijum D-pantothenate), Vitamin B6 (pirido d opkald (min. 0,3%); taurin (0,38%); regulator kiselosti (natrijevi citrati); kofein (0,03%); aroma; Soja (amonijak karamela, vitamini min B12 (clanokobalamin) VISOKI SADRZAJ KOFEINA. Ne preporučuje se za djecu, djecu, vonio (kofein: 32 mg/100 ml). Jedna limenka sadrži približnu količinu kofeina kao jedna sojice espressente dan mjesec godina) pogledajte dno limenke. Cuvati na hladnom i suhom mjestu. jestu. Proizvod na kofein diabetičars Najbolje upotrijebis HELL ENERGY Magyarország Kf Madarska. Proizvedeno u Madarskoj. UVOZNIK TOISTRIBUTER ZABX SPAN Andrispy of 128, H-1062 Bug 798 49, 330,  (EB) Bebida no 4988 1000 Sarajevo, BA. Tel. +387 3 carbonatada, sabor tutti-frutti, con cafeína, con vitaminas añadidas, Pasteurizada.","4","e","not-applicable","46.0","11.0","0.5","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","India-listed product; verify familiarity and classification"
"8901491100519","Kurkure","Kurkure","France,India,Nepal,Spain,Canada","Snacks, Salty snacks, Namkeen, en:crisps","Cereal Products (66%) (Rice Meal (43.5%), Corn Meal (23%)), Edible Vegetable Oil (Palmolein),*Seasoning (~Spices and Condiments, lodised Salt, Sugar, Flavour (Natural and Nature Identical Flavouring Substances), Black Salt, Tomato Powder, Acidity Regulators (330, 296, 334), Colour(160c), Maltodextrin) , Gram Meal (0.5%).","4","e","unknown","557.0","2.2","1.99","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","India-listed product; verify familiarity and classification"
"5000137487908","The Original Cracker","Ritz Bakery","United Kingdom, United States","snacks, salty-snacks, sweet-snacks, appetizers, biscuits-and-cakes, biscuits, da:crackers","Wheat flour, sunflower oil 22 %, sugar, glucose-fructose syrup, raising agents (calcium phosphates, ammonium carbonates, sodium carbonates, potassium carbonates), salt, barley malt flour. May contain egg, milk, sesame.","4","d","b","490.0","8.3","1.3","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"3046920029780","Excellence Noir Subtil Doux 70% Cacao","Lindt Excellence","Australia,Austria,Denmark,France,Germany,Morocco,New Zealand,Spain,Switzerland","Snacks, Sweet snacks, Cocoa and its products, Chocolates, Dark chocolates, Dark chocolate bar with more than 70% cocoa, en:extra-fine-dark-chocolates","Pâte de cacao 70%, sucre, beurre de cacao, émulsifiant (lécithine de soja), vanille.","4","e","e","610.0","29.0","0.01","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"7622210496645","Milk Chocolate Large Bar","Toblerone","France, United States, en:united-kingdom","Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies, Chocolates, Milk chocolates, Milk chocolate bar with nougat, Swiss chocolates","sugar, whole milk powder, cocoa butter, cocoa mass, honey (3,0%), milk fat, almonds (1,6%), emulsifier (soya lecithin), egg white, flavouring, milk chocolate: cocoa solids 28% minimum, milk solids 14% minimum,","4","unknown","c","529.0","61.2","","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"0016000124790","Honey Nut Cheerios","General Mills","United States","Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Seeds, Cereals and their products, Breakfast cereals, Cereal grains, extruded cereals","Whole Grain Oats, Sugar, Corn Starch, Honey, Brown Sugar Syrup, Salt, Tripotassium Phosphate, Canola Oil, Natural Almond Flavor, Vitamin E, Calcium Carbonate, Vitamin C, sodium ascorbate, Iron, Zinc, mineral nutrients, niacinamide, Vitamin B6, pyridoxine hydrochloride, Vitamin B1, thiamin mononitrate, Vitamin A, palmitate, Vitamin B2, riboflavin, folic acid, Vitamin B13, Vitamin D3","4","d","d","378.0","32.4","1.42","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"80052760","Kinder Bueno","Kinder","Australia,Belgium,Estonia,France,Greece,Hungary,Ireland,Italy,Latvia,Libya,Lithuania,Morocco,New Zealand,Poland,Portugal,Romania,Spain,Switzerland,United Kingdom","Snacks,Sweet snacks,Biscuits and cakes,Biscuits and crackers,Biscuits,Wafers,Chocolate biscuits,Stuffed wafers,Chocolate stuffed wafers","MILK chocolate 31.5% (sugar, cocoa butter, cocoa mass, skimmed MILK powder, concentrated POTTER, emulsifier: lecithins (SOYA), vanillin), sugar, palm oil, WHEAT flour, HAZELNUTS (10.5%), skimmed MILK powder, MILK powder, chocolate (sugar, cocoa mass, cocoa butter, emulsifier: lecithins (SOYA), vanillin), fat-reduced cocoa, emulsifier: lecithins (SOYA), raising agent (sodium bicarbonate), salt, vanillin.","4","e","e","572.0","41.2","0.1975","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"8076809513692","Napoletana","Barilla","Australia,Austria,Belgium,Bulgaria,Czech Republic,France,Germany,Lebanon,Spain,Switzerland","Condiments,Sauces,Tomato sauces,Neapolitan sauces","Tomatenfruchtfleisch 66%, Tomatenmarkkonzentrat 10%, Zwiebeln 7%, Wasser, Karotten 3,5%, Sonnenblumenöl, Zucker, Salz, Knoblauch 0,5%, Thymian 0,4%, Schnittlauch 0,2%, Petersilie 0,2%, Aromen, schwarzer Pfeffer 0,01%","4","a","a-plus","67.0","5.2","0.96","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"8001060375109","Pesto Classic Basil","Saclà","Australia, France, United Kingdom, en:ireland","Condiments, Sauces, Pasta sauces, Pestos, Green pestos","basil 46%, vegetable oil blend (sunflower seed oil, olive oil), cheeses  milk  (cheese, parmigiano reggiano pdo cheese, pecorino romano pdo cheese), olive oil,  cashew nuts , salt, glucose, potato, flavouring, pine nuts, acidity regulator: lactic acid, natural garlic flavouring, extra virgin olive oil, spices","4","e","d","380.0","3.5","2.65","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"5060108450263","Fever Tree Premium Tonic 0,5l","CUVECO AS, Fever-Tree","Australia, Belgium, France, Germany, New Zealand, en:united-kingdom","Dranken en drankbereidingen, Dranken, Koolzuurhoudende dranken, Frisdranken, Tonics, Gesuikerde dranken","Wasser, Zucker, Kohlensäure, Säuerungsmittel: Citronensäure, natürliche Aromen, Aroma: Chinin.","4","d","not-applicable","30.0","7.4","0.02","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"00427920","Black beans in water","Sainsburys","United States, en:united-kingdom","Plant-based foods and beverages, Plant-based foods, Legumes and their products, Canned foods, Legumes, Seeds, Canned plant-based foods, Legume seeds, Pulses, Common beans, Canned legumes, Black beans, Canned black beans, Canned common beans, Black-beans-in-water","black beans, water, firming agent: calcium chloride","4","a","a","106.0","0.5","0.02","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"8853662056029","Sriracha","Flying Goose, Flying Goose Brand","France, Germany, United Kingdom, en:canada","Condiments,Sauces,Hot sauces","chilli 61%, sugar, water, salt, garlic, flavour enhancer: monosodium glutamate, stabiliser: xanthan gum, acidity regulator: acetic acid, citric acid, preservative: potassium sorbate","4","e","unknown","140.0","24.0","7.3","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"0016229001711","Coconut Milk","aroy-d, thai-agri-foods-public-company-limited","France, Germany, Russia, United Kingdom, United States, en:canada","Beverages and beverages preparations, Plant-based foods and beverages, Beverages, Plant-based foods, Dairy substitutes, Milk substitutes, Plant-based beverages, Plant-based milk alternatives, Plant-based creams, Plant-based creams for cooking, Coconut milks and creams","COCONUT MILK 99.96%, POLYSORBATE 60","4","e","b","189.0","2.22","0.0417","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"0047495013054","Fig Bar Raspberry","Nature's Bakery","France,United States, World","plant-based-foods-and-beverages, plant-based-foods, snacks, sweet-snacks, bars, fr:barres, fr:barres-aux-fruits, snacks-sucrés","Stone ground whole wheat flour, dried cane sugar, fig paste, brown rice syrup, raspberry paste [naturally milled sugar, dried cane sugar, glycerin, rice starch, raspberries, apple powder, natural flavor, pectin, citric acid, locust bean gum, red cabbage e","4","d","unknown","351.0","33.3","0.329","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"5057545928783","Tesco Finest Oat And Barley Loaf 800G","Tesco","United States, en:united-kingdom","Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads, Sliced breads, Oat and barley bread","Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Water, Oats (7%), Barley (4%), Oatmeal, Wheat Bran, Yeast, Salt, Wheat Gluten, Spirit Vinegar, Preservative (Calcium Propionate), Emulsifiers (Mono - and Di-Glycerides of Fatty Acids, Mono - and Di-Acetyl Tartaric Acid Esters of Mono - and Di-Glycerides of Fatty Acids), Rapeseed Oil, Flour Treatment Agent (Ascorbic Acid).","4","b","b","257.0","2.95","0.8","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"26073651","10 pains au lait","Les PâtissadesAldi","Canada,France","snacks, sweet-snacks, viennoiseries, milk-bread-rolls, aliments-d'origine-végétale, aliments-et-boissons-à-base-de-végétaux, céréales-et-pommes-de-terre, fr:pains, fr:pains-au-lait, pains-au-lait-aux-oeufs-frais, petit-déjeuners, snacks-sucrés","Farine de blé, sucre, eau, œufs entiers frais, huile de colza, beurre concentré, émulsifiant : mono - et diglycérides d'acides gras - stéaroyl-2-lactylate de sodium (colza), sel, levure, poudre de lait écrémé 0,2%, gluten de blé, arôme naturel (contient alcool), arôme naturel, épaississant : gomme tara, antioxydant : acide ascorbique, colorant : caroténoïdes.","4","a","b","8.78","0.325","0.022","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"90162800","Red Bull Sugarfree","Red bull","Australia,Austria,Belgium,France,Germany,Ireland,Italy,New Zealand,Spain,Switzerland,United Kingdom","Getränke und Getränkezubereitungen, Getränke, Kohlensäurehaltige Getränke, Getränke mit Süßstoff, Erfrischungsgetränke, Alkoholfreie Getränke, Energy-Drinks","Wasser, Säuerungsmittel Zitronensäure, Kohlensäure, Taurin (400mg / 100ml), Säureregulator (Natriumcarbonate, Magnesiumcarbonat), Süssungsmittel (Acesulfam K, Aspartam), Koffein (32mg / 100ml), Vitamine (Niacin, Pantothensäure, B6, B12), Aroma, Verdickungsmittel Xanthan, Farbstoffe (Zuckercouleur, Riboflavin)","4","c","not-applicable","3.0","0.0","0.105","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"3046920022705","Excellence Noir Orange Intense","Lindt","Canada,France","Snacks,Snacks sucrés,Cacao et dérivés,Chocolats,Chocolats noirs,Chocolats aux amandes,Chocolats noirs en tablette,Chocolats noirs à l'orange","sucre, pâte de cacao, amandes 7%, jus d'orange à base de concentré 3,9%, beurre de cacao, beurre laitier concentré, sucre inverti, jus de citron à base de concentré, émulsifiant (lécithine de soja), ananas, gélifiant (pectine), arôme naturel d'orange,","4","e","b","535.0","46.0","0.08","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"0024463061095","Sriracha Hot Chili Sauce","HUY FONG FOODS, INC.","France,Germany,Mexico,Sweden,Switzerland,United States","gewürzmittel, saucen, scharfe-saucen, en:sriracha-sauces, en:groceries, pl:sriracha","Chilis, Zucker, Knoblauch, Salz, Essigsäure E260, Konservierungsmittel Kaliumsorbat E202, Konservierungsmittel Natriumbisulfit E222, Xanthan E415.","4","unknown","unknown","","","","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"9339423004212","Abbott's Village Bakery Grainy Wholemeal","Abbott's","Australia,France","Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads","Whole Grain Wholemeal Wheat Flour (37%), Water, Wheat Flour, Mixed Whole Grains (10%) (Kibbled Purple Wheat, Kibbled Rye, Kibbled Wheat), Baker's Yeast, Wheat Gluten, Kibbled Soy, Vinegar, Linseed, Iodised Salt, Canola Oil, Oat Bran (0.5%), Soy Flour, Vitamins (Thiamin, Folic Acid).
Contains: Gluten Cereals and Soy. 
May be present: Sesame. 
Suitable for vegetarians and vegans.","4","a","unknown","241.0","3.2","0.4","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"0705599011610","Power Cakes Flapjack & Waffle Mix Buttermilk","Kodiak","United States","Cooking helpers, Dessert mixes, Pancake mixes, Pancake","Whole grain wheat flour, Whole grain oat flour, wheat protein isolate, whey protein concentrate, brown sugar, milk protein concentrate, buttermilk powder, leavening (monocalcium phosphate, baking soda), sea salt. Contains milk and wheat. Due to processing on shared equipment, may also contain trace amounts of egg, soy, and tree nuts.","4","unknown","unknown","349.0","6.35","1.79","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
